2216,"Silver Wind: The Arts of Sakai Hōitsu (1761-1828)"
2217,"Rimpa: Bi no Keisho"
2218,"Kamisaka Sekka: Rimpa Master-- Pioneer of Modern Design"
2219,"The Spirit of Place: Japanese Paintings and Prints from the Sixteenth to Nineteenth Centuries"
2220,"Urban Beauties and Rural Charms"
2221,"Gus Foster - Panoramic Photographs"
2222,"Alfred Stieglitz's 'Camera Notes'"
2223,"Three Portfolios: Arbus, Avedon, and Selkirk"
2224,"The Dragon Throne"
2225,"Geisha: Beyond the Painted Smile"
2226,"The Dark Side: Phantasmagoria"
2227,"John Willenbecher 1972 and 1992"
2228,"Medieval to Modern: A Selection of Graphic Art from the Permanent Collection"
2229,"The Pictorial Artistry of Adolf Fassbender"
2230,"Images du monde flottant: Peintures et estampes japonaises XVIIe-XVIIIe siecles"
2231,"Holiday Traditions in the Period Rooms"
2232,"19th-20th Century Prints and Drawings from the Permanent Collection"
2233,"Women of Elegance: Works on Paper 1870-1910"
2234,"Italian Drawings from the Katalan Collection"
2235,"From Manet to Toulouse-Lautrec: Impressionist and Post-Impressionist Works on Paper"
2236,"Holiday Traditions in the Period Rooms"
2237,"Dorothea Lange: American Photographs"
2238,"A Garden of Delights: 19th-Century Botanical Prints"
2239,"Seydou Keita: Photographs 1949-1959"
2240,"A Glove and Intermezzi: Max Klinger's Prints of Fantasy"
2241,"The Scholar's Study: Chinese Art in the Literati Tradition"
2242,"Christopher Brown: Works on Paper"
2243,"Holiday Traditions in the Period Rooms"
2244,"From Mantegna to Raimondi: Italian Renaissance Prints from the Collection of Herschel V. Jones"
2245,"New York, New York: Photographs of the City"
2246,"The Mechanics of Motion: Photographs by Eadweard Muybridge and Harold E. Edgerton"
2247,"Isn't S/He A Doll? Play and Ritual in African Sculpture"
2248,"Help Wanted: Photographs by Lewis W. Hine and David L. Parker"
2249,"Recent Accessions"
2250,"Upper Midwest Ceramists"
2251,"THE DREAM @ 50 Art Contest Semifinalists"
2252,"L'Estampe Moderne"
2253,"Recent Accessions"
2254,"Kristina Estel, “Posture is Everything”"
2255,"George Morrison, Berthe Morisot, and Elizabeth Catlett"
2256,"MCAD@MIA"
2257,"The Origin of ""Boys Bathing"" by Alexander Grinager"
2258,"The Triumph of Maximilian I"
2259,"Three Weavers: The Evolution of a Style"
2260,"Conflict or Compromise? The Art of Collaboration"
2261,"Edo's Fashionistas"
2262,"Early Renaissance Engravings: North and South"
2263,"People in Porcelain"
2264,"Contemporary Book Arts"
2265,"Gown of Cloud & Rainbow: Miao Costumes & Jewelry from China"
2266,"Trees Lovely as a Poem: Works on Paper"
2267,"Identity Ink"
2268,"Inscribe These Words"
2269,"Young People’s Ofrenda: Expressions of Life and Remembrance"
2270,"31 Years: Gifts from Martin Weinstein"
2271,"Gifts of Modern and Contemporary Glass from Daniel Greenberg and Susan Steinhauser"
2272,"Woman as Muse in the Age of Matisse"
2273,"The Infinite World: Chinese Figure Painting of the Ming and Qing Dynasties (14th-19th centuries)"
2274,"MCAD@MIA: Aberration: Jamie Owens and Claire Victoria"
2275,"Monica Haller: Beneath the Ground"
2276,"Through My Lens"
2277,"Scents for the Soul: A Newly Acquired Havdalah Spice Box by Pope Pius VII's Silversmith"
2278,"Make It New, Again: Collecting History"
2279,"Young People’s Ofrenda: Expressions of Life and Remembrance"
2280,"The Women of the Pleasure Quarter: Japanese Paintings and Prints of the Floating World"
2281,"Other Worlds: The Natural and Supernatural in Andean Art"
2282,"The Coated Splendor: Art of Chinese Lacquer (12th-19th centuries)"
2283,"A Dozen Plus: Highlights of Craft from the Collection"
2284,"Living Rooms | Made in China: The MacFarlane Room Wallpaper"
2285,"Hina Matsuri: Paintings, Prints and Decorative Arts of Japan"
2286,"Transcendent Mountains: Chinese Landscape Painting"
2287,"Masterpiece in Focus - Vincent van Gogh, Irises"
2288,"Living Rooms | The Jane Austen Reading Room"
2289,"Photographs from the Permanent Collection"
2290,"Delacroix's Influence: The Rise of Modern Art from Cézanne to van Gogh"
2291,"In the Light of Naples: The Art of Francesco de Mura"
2292,"Standing Witness, site: Sage Creek: Catherine Meier"
2293,"Edgeworlds: Jamie Kinroy"
2294,"Marseille au XVIIIe siècle, les années de l'Academie de peinture de Marseille, 1753-1793"
2296,"Winterlights at the Purcell-Cutts House 2015"
2297,"Ferran Adrià: Notes on Creativity"
2298,"Icon of Modernism: Representing the Brooklyn Bridge, 1883-1950"
2299,"Gifts of Japanese and Korean Art from the Mary Griggs Burke Collection"
2300,"Marguerite Zorach: A Retrospective"
2301,"Rembrandt's Lucretias"
2302,"Surrealism: Beyond the printed word"
2303,"Impressionism: Books"
2304,"Minor White: The Eye That Shapes"
2305,"A Botanical Cabinet: Four Centuries of Flower Illustrations from the Minnich Collection"
2307,"Prints of Darkness: The Art of Aquatint"
2308,"18th and 19th Century Watercolors from the Yale Center for British Art"
2309,"The Work of Atget: The Art of Old Paris"
2310,"Revealed Terrain: The Semantics of Landscape"
2311,"Ordinary Pictures"
2312,"Cherry Blossoms"
2313,"Fritz Thaulow (1847-1906), landscape painter by nature"
2315,"Unruly Nature: The Landscape of Théodore Rousseau"
2316,"Cleveland Museum of Art Centennial Celebration"
2317,"About Prints: The Legacy of Stanley William Hayter"
2319,"Henri Matisse.  Le Laboratoire Intérieur"
2320,"Della Robbia: Sculpting with Color in Renaissance Florence"
2321,"The Golden Age of Rembrandt"
2323,"Richard Holzschuh: Storybook"
2324,"America, Seen"
2325,"The Archangels Saint Michael and Saint Raphael: A Pair of 18th-Century Silver Sculptures"
2326,"Emmett Ramstad: Touching Each Other"
2327,"Lindsay Rhyner: Material Worlds"
2328,"State of the Art: Discovering American Art Now"
2329,"International Modernism: Art in a Fast-changing World"
2331,"Worldwide Africa: Fashioning Personhood"
2332,"Women in Craft and Design"
2333,"Eight-View Series"
2334,"Lively Edo"
2335,"Prints by the Katsukawa School Artists"
2336,"Japanese Seascapes and Fishing Scenes"
2337,"Continuity and Change in Japanese Prints"
2338,"Optical Effects: 1970s Printed Textiles"
2339,"Enhancing the Everyday: Modern Design in the Nordic Countries"
2341,"Japanese decorative style"
2342,"Prints by Kobayashi Kiyochika"
2343,"Chu-shingura: Japan's Favorite Story"
2344,"Modernism 20: Past / Present / Future"
2345,"The Fierce and the Fancy: Urban Masks from Sierra Leone"
2346,"Visions of the Southwest: Art of Nora Naranjo-Morse"
2347,"Paris 1900: Graphic Design in Revolt"
2348,"Masterpieces from the Permanent Collection"
2349,"Avante-garde Artist's Books"
2350,"Paul Gedeohn 1960 - 1993"
2351,"The Modernist Vase"
2352,"Chagall-Eckhart"
2353,"Clay, Creation and Creatures: Vessels from Native America"
2354,"Papermade Modernism"
2356,"Hiorshige's Fish: Bounty from Oceans and Streams"
2357,"Rain"
2358,"By the Light of the Silvery Moon"
2359,"Bill Clark Memorial Service"
2361,"Parlor Games: Card Tables in Early America"
2362,"Ukiyo-e Prints from the Permanent Collection: Summertime Pleasures in Japanese Prints"
2363,"Stefano Della Bella (1610-64) and Giovanni Benedetto Castiglione (1616-70): Master Etchers of the Italian Baroque"
2364,"Recent Acquisitions - January - April 2002"
2365,"R.P.M. - August - Sept 2002"
2366,"Beyond Egypt: Exotic Art in the West"
2367,"Falling Leaves: International Impressions"
2368,"Watercolors by J.M.W. Turner from the Taft Museum of Art"
2369,"Ogawa Machiko: Umaretate no ""utsuwa"""
2370,"Kotō no fu: Chūsei no yakimono - Rokukoyō to sono shūhen -"
2372,"Science and Sociability in 1700s England"
2373,"James Castle: The Experience of Every Day"
2374,"The Art World of Urakami Gyokudo and his sons, Shunkin and Shukin "
2376,"The Chronicles of Native Life: The MacMillan Gift of Seth Eastman Watercolors"
2377,"Splendors of the Venetian Renaissance"
2379,"Ink Unbound: Paintings by Liu Dan"
2380,"Lyonel Feininger (1871-1956)"
2381,"Martin Luther: Art and the Reformation"
2382,"Derain, Balthus, Giacometti"
2383,"Otto Dix: The Evil Eye"
2384,"Women Artists in Paris, 1850-1900"
2385,"Living Rooms | The American Period Rooms: Inside/Out"
2386,"Beyond the Selfie: Portraits in the 21st century"
2387,"The Splendor of the Japanese Screen"
2388,"Othello: Rose Sexton"
2389,"Uneasy Syzygies"
2390,"The Many Voices of Colonial America"
2391,"The Collected and the Unexpected"
2392,"Lyrical Documents: The Photographs of Robert Gene Wilcox"
2393,"Ferreri, Mead and Murakami"
2394,"Spirit House"
2395,"Painting with Words: Calligraphy of Donald Jackson, Scribe to Elizabeth II, Queen of England"
2396,"World Art Project"
2397,"2-D on 3-D"
2398,"The Eye of the Traveler: David  Roberts' Egypt and the Holy Land"
2399,"Actual Size: The Triumph of Tiny Prints"
2400,"Inventing Downtown: Artist-Run Galleries in New York City, 1952-65"
2401,"Common Objects/Obsessive Forms"
2402,"Painters' Paintings"
2403,"Giovanni dal Ponte (1385-1437). Protagonist of Late Gothic Humanism"
2405,"Degas, Impressionism and the Paris Millinery Trade"
2406,"Pity and Terror in Picasso: The Path to Guernica"
2407,"Classicisms"
2408,"A Life of Seduction: Venice in the 1700s"
2409,"Wiener Werkstätte 1903-1932: The Luxury of Beauty"
2411,"Sacred Words: The Saint John's Bible and the Art of Illumination"
2412,"30 Contemporary Black Artists"
2413,"Flawless: Contemporary Japanese Lacquer"
2414,"Sweetheart, The Rent is Due: Austin Swearengin"
2415,"Hokusai and Japonisme"
2416,"Alfred Sisley (1839-1899): Impressionist Master"
2417,"Magritte, la Trahison des Images"
2418,"Creativity on the Line: Design for the Corporate World"
2419,"Heaven and Hell: Salvation and Retribution in Pure Land Buddhism"
2420,"Governor's Residence 2016-2018"
2421,"Matsushima Sakurako: Urushi Jewelry"
2422,"Governor's Residence 2016-2017"
2423,"Who's Who: Seeing Back to Front"
2424,"The Domain of the Medium: New Approaches to the Medium in Art, Craft, Design"
2425,"Kofushiwaki Tsukasa"
2426,"Global Players"
2427,"Decorating the Soul II, New Works by Kurimoto Natsuki"
2428,"Stuart Davis: In Full Swing"
2429,"Robert Rauschenberg: Prints 1948-1970"
2430,"Seeing Nature: Landscape Masterworks from the Paul G. Allen Family Collection"
2431,"Nobuyuki Tanaka: Tactile Memory: Japanese Lacquer; Urushi"
2432,"Joint Ownership: 2016-2018"
2433,"The Exploration of Unseen Worlds"
2436,"Return to the Valley: Hightlights from the Lee Institute Permanent Collection"
2437,"Reflections of Reality: Masterworks from the Lee Institute Collection"
2438,"Tea Ceremony Today: Utility and Form"
2439,"Traces of China: the Japanese Transformation of Chinese Themes and Techniques"
2440,"In Celebration of Nature's Timely Blooming: Flowers of the 4 Seasons in  Japanese Art"
2441,"Women as art/ Women as Artist"
2442,"Depth and Diversification: New Acquisitions to the Lee Institute for Japanese Art Permanent Collection"
2443,"Surface, Line and Color: The Spirit of Design in Japanese Art"
2444,"Inhabited/ Uninhabited: Intimac: Intimacy & Exuberance in Japanese Landscape Painting"
2445,"Nanga Special Exhibition"
2446,"Echoes of the Heart: An Exhibition of Japanese Literati Paintings and Poetry"
2447,"Félix Bracquemond: Etcher of Birds"
2448,"Delightful Pursuits: Highlights from the Lee Institute for Japanese Art at the Clark Center"
2450,"Shana Kaplow / Shannon Kennedy"
2451,"Nature World"
2452,"Theater of Machines"
2453,"Scouting with Norman Rockwell"
2454,"Earth, Water, Air, Fire"
2455,"A Closer Look: Manet's ""The Smoker"""
2456,"A Closer Look: Rembrandt's ""Goldweighter's Field"""
2457,"Ceramic Tileworks of the Ming Dynasty"
2458,"Anatomy of a Japanese Print"
2459,"Ernest Bryant III: The Life and Times of the Time Traveler"
2460,"MAEP: Alison Hiltner"
2461,"Die Neuen Wilden: Neo-Expressionism in Germany"
2462,"Resistance, Protest, Resilience"
2463,"Gordon Parks Photo Conservation Treatment"
2464,"Elizabeth King: Radical Small"
2465,"Cut from the Same Cloth: American Quilts from Mia"
2466,"A New American Sculpture: Gaston Lachaise, Robert Laurent, Elie Nadelman, and William Zorach"
2467,"Guillermo del Toro: At Home with Monsters"
2468,"Matting and Framing for Mia ""Protest"" exhibition"
2469,"New Pictures: Leslie Hewitt, A Series of Projections"
2470,"Post-Water Damage Conservation"
2471,"Picasso: Forty Years of His Art"
2472,"Matting and Framing for Mia ""Protest"" exhibition, 2nd delivery"
2473,"A Passion for Art: The Bequest of Bruce B. Dayton"
2474,"The Triumphal Arch of Maximilian I"
2475,"Metamorphosis to Freedom"
2476,"Question the Wall Itself"
2478,"Special Highlight of the 2016 Jul Holiday and long-term loan"
2479,"Sumptuous and Sublime: Two Japanese Rooms"
2480,"Wood Turning in North America Since 1930"
2481,"Typography of Another Type: the Modernist Typewriter, 1890 - 1970"
2482,"Russian Avant-Garde"
2483,"Drawn from Literature: Narrative Traditions in Japanese Art"
2484,"Boundless Peaks: Ink Paintings by Minol Araki"
2485,"The Life and Time of the Time Traveler"
2486,"Childhood in Paris: The Birthday Boy and Friends"
2487,"What I Think About"
2488,"John Graham: Maverick Modernist"
2489,"Sesson"
2490,"Conservation of Daoist Scrolls"
2491,"Andrew Wyeth: In Retrospect"
2492,"Strasbourg, Laboratoire d'Europe 1880-1930"
2493,"Picturing Mississippi, 1817-2017"
2494,"California Mexicana: Missions to Murals, 1820-1930"
2495,"Stirring the World: German Printmaking in the Age of Martin Luther"
2496,"Now Where Were We?"
2497,"Brilliant! Pairing Continuity and Influence"
2498,"Making Majesty: Building and Borrowing the Regal Image at Dublin Castle"
2499,"World on the Horizon: Swahili Arts Across the Indian Ocean"
2500,"Jean-Francois Millet (1814-1875)"
2501,"Tamayo: The New York Years"
2502,"Napoleon: The Imperial Household"
2503,"Embroidering an Ordered Cosmos: Daoist Priest Garments of the Qing Dynasty (1644-1911)"
2504,"Material Girls: Living in the First Material World"
2505,"Alison Hiltner: It Is Yesterday"
2506,"E.L. Kirchner's Imaginary Travels"
2507,"Styled with Poise: Figures in Japanese Paintings and Prints"
2508,"Eternal Offerings: Chinese Ritual Bronzes from the Minneapolis Institute of Art"
2509,"Mirroring China's Past: Emperors, Scholars, and Their Bronzes"
2510,"Magdalene Odundo"
2512,"The Silver Caesars: A Renaissance Mystery"
2513,"Spain: Art and Empire in the Golden Age"
2514,"Modigliani at Tate Modern"
2515,"The Cult of the Machine"
2516,"Emmett Ramstad"
2517,"Lindsay Rhyner: Material Worlds"
2519,"Mika Negishi Laidlaw and Dave Ryan"
2521,"New Pictures: The Propeller Group, Reincarnations"
2522,"Spiro and the Art of the Mississippian World"
2524,"Living Rooms | Just Imported: Global Trade in 1700s New England"
2525,"Living Rooms | Up All Night in the 18th Century"
2526,"A History of Photography from Mia's Collection"
2527,"Matrimonial Bliss: Chagall's Double Portrait with Wine Glass"
2528,"Minnesota Governor's Residence 2017-2018"
2529,"Piranesi: Rome in Ruins"
2530,"Through Their Eyes: Moments Photographed by Syrian Children"
2531,"America Rotation 2017-2018"
2532,"Horse Power"
2533,"""I Am Somali"": Three Visual Artists from the Twin Cities"
2534,"Max Beckmann Retrospective"
2535,"Repair of ""Acceptable"" by the artist"
2536,"International Modernism: Art in a Fast-changing World/Art and War in the Modern Era"
2537,"Africa Rotation 2017-2018"
2539,"Anne Collier: Women with Cameras (Self Portrait)"
2540,"SerpentiForm"
2541,"Tell It Like It Is, Tell It Like It Could Be"
2542,"A Place We Share"
2543,"Excavating the Future City: Photographs by Naoya Hatakeyama"
2544,"Seeking a Truth: German Art from the 1920's and 30's"
2545,"New Pictures: Omer Fast, Appendix"
2546,"Unexpected Smiles: Seven Types of Humor in Japanese Painting"
2547,"The Rabblerouser and the Homebody: Minnesota's Elizabeth Olds and Wanda Gág"
2548,"George Morrison: Drawings and Small Paintings"
2549,"Resistance, Protest, Resilience.  "
2551,"John Singer Sargent (working title)"
2552,"Jerome Myers, The Ash Can Artist of the Lower East Side"
2553,"Innovative Impressions: Cassatt, Degas, and Pissarro"
2554,"Robert Delaunay and The City of Lights"
2555,"René Magritte: The Fifth Season"
2556,"Leonora Carrington: Magic Tales"
2558,"Caravaggio and Europe"
2559,"The Mn Twins: Bly and Rowan Pope"
2560,"Grant Wood"
2561,"The Many Hats of Ralph Arnold: Art, Identity and Politics"
2562,"Eyewitness Views: Making History in 18th-Century Europe"
2563,"Jan Groth’s Linear Tapestries"
2564,"A World of Radiant Awakening: Buddhism and the Painting of China"
2565,"Kabuki"
2566,"Framing photographs for Haggerty Museum of Art loan"
2567,"Governor's Residence 2018"
2568,"George Morrison in Focus"
2570,"Jennifer Nevitt: Sans Terre"
2572,"Mizusashi: Japanese Water Jars from the Carol and Jeffrey Horvitz Collection"
2573,"Contemporary Rotation 2017"
2574,"Art and Healing: In the Moment"
2575,"Kenneth Tam: Cold Open"
2576,"Empresses of China's Forbidden City"
2577,"Keepers of the Flame: Parrish, Wyeth, Rockwell and the Narrative Tradition"
2578,"Dread and Delight: Fairy Tales in an Anxious World"
2579,"Elias Pelletreau: Silversmith, Patriot, and Entrepreneur"
2580,"Serious Play: Design in Mid-century America"
2581,"Hairy Who? 1966-1969"
2582,"Balthus (working title)"
2583,"Japanese Paintings From the Collection of George J. Schlenker"
2584,"Corot: Woman"
2585,"The Contested Body"
2586,"In Focus: Contemporary Japan"
2587,"Piranesi Prisons"
2589,"Power and Beauty in China's Last Dynasty: Concept and Design by Robert Wilson"
2590,"William J. Glackens and Pierre-Auguste Renoir: Affinities and Distinctions"
2592,"The Orléans Collection"
2593,"Pierre Bonnard: The Colour of Memory"
2594,"Monet: The Truth of Nature"
2595,"Living Clay: Artists Respond to Nature"
2596,"Essma Imady: Thicker Than Water"
2597,"Connie Mississippi"
2598,"Tselani/Terrain: Tapestries of D.Y. Begay"
2599,"New Pictures: Amar Kanwar, Such a Morning"
2600,"Audubon"
2601,"Harvey Quaytman: A Retrospective"
2602,"Ernst Ludwig Kirchner ""working title"""
2604,"Gordon Parks: The New Tide, 1940-1950"
2605,"Frame Reproduction"
2606,"Monet: The Late Years"
2608,"Bouguereau and America"
2609,"Governor's Residence 2018-2020"
2610,"Itō Jakuchū"
2611,"The Life of Animals in Japanese Art"
2612,"A Picture Gallery of the Soul"
2613,"Conservation Proposal and Treatment for Gordon Parks ""Portrait of Alain Locke"""
2614,"Horse Nation of the Očhéthi Šakówiŋ"
2615,"Celebrating Passover in an Enlightened Age"
2616,"Turner (Accession # 2000.262) Conservation Treatment"
2617,"Love Affairs: The Tale of Genji in Japanese Art"
2618,"New to Mia: Art from Chicago"
2619,"Home and Away"
2620,"Enchanted Mountains: Chinese Landscape Painting from Mia's Collection"
2621,"Miao Clothing and Jewelry from China"
2623,"Touring Japan through Landscape Prints by Kawase Hasui"
2624,"migration (empire)"
2625,"First Blush"
2626,"Minneosta Governor's Residence 2018-2019"
2627,"Prediction Error"
2630,"Sara Cwynar: Image Model Muse"
2631,"Nordic Impressions"
2633,"Riffs and Relations: African American Artists and the European Modernist Tradition"
2634,"Matisse and Picasso"
2635,"Impressionism in the Age of Industry: Monet, Pissarro and More"
2636,"Félix Fénéon (1861-1944), l'appernti sorcier"
2637,"The Book of Beasts: The Bestiary in the Medieval World"
2638,"Five Ukiyo-e Favorites: Utamaro, Sharaku, Hokusai, Hiroshige, and Kuniyoshi"
2639,"Martha Rosler: Irrespective"
2640,"Shinto: Discovery of the Divine in Japanese Art"
2641,"Beyond Midnight: Paul Revere"
2642,"Inaugural Exhibition"
2643,"British Graphic Art of the Romantic Era"
2644,"A History of Photography Remix: Selections from the Mia Collection"
2645,"Emblems of a Prosperous Life: Women's Robes of Late Imperial China (1700s-1800s)"
2646,"Hearts of Our People: Native Women Artists"
2647,"MIA's Pop-Up Park"
2648,"Without Boundaries: Fiber Sculptures and Paintings by Women Artists"
2649,"Your Story, Our Story: Student Immigration Experiences"
2650,"Georgia O'Keeffe Living Modern"
2651,"Upholstery Conservation Treatment"
2652,"Monument Valley"
2654,"Living Rooms | Turkish Rugs on Tudor Walls: 16th-Century Trade between England and the Islamic World"
2655,"Tamsie Ringler"
2656,"Winterlights at the Purcell-Cutts House 2018"
2657,"Art of the Samurai: Japanese Arms and Armor"
2658,"LandEscape: Land's New Imagining in America, 1900-2019"
2659,"Sketches / Studies / Statements"
2661,"Egypt's Sunken Cities"
2662,"Mounting/matting for ""Harry Drake: A Photographic Legacy"""
2664,"Sheila Hicks - Campo Abierto (Open Field)"
2666,"Growing the Collection: Drawings and Collage, 1960 to Now"
2667,"Paris Romantique"
2668,"Sleeping by the Mississippi"
2669,"Goya"
2670,"N.C Wyeth: New Perspectives"
2671,"James Tissot, 1836-1902"
2672,"Pierre Bonnard @ National Gallery of Victoria"
2673,"Japan supernatural"
2674,"Memorias del Futuro (Memories of the Future)"
2675,"Forgotten Masterpieces of Indian Painting for the East India Company"
2676,"Hinges: Sakai Hyakusen and the Birth of Nanga Painting"
2679,"Modigliani and the Primitivist Revolution"
2680,"Through Vincent's Eyes: Van Gogh's Literary and Artistic Sources"
2681,"New to Mia: Paintings of All Shapes and Sizes!"
2682,"Kunin Collection Focus: Philadelphia Modernism"
2683,"All Flowers in Bloom: Porcelains from China's Last Dynasty"
2684,"Marsden Hartley"
2685,"Sara VanDerBeek: Women and Museums"
2686,"Paintings Rotation 2019"
2687,"Speculative Bodies"
2688,"Harry Drake: A Legacy in Photography"
2689,"Kunin Collection Focus: Bob Thompson"
2690,"Meiro Koizumi: Battlelands"
2691,"Beyond the Fragrance: Beauty & Symbolism in Chinese Flower & Bird Painting"
2692,"Mapping Black Identities"
2693,"In Dialogue with the Forest: Barkcloth Paintings from Congo"
2694,"Glimpse of Nature"
2695,"Japanese Paintings: Figures in Japanese Style"
2696,"Picasso Cuts the Bull"
2698,"David Wojnarowicz: History Keeps Me Awake at Night"
2699,"Framing for MMAM's ""Sleeping by the Mississipi"""
2700,"Living Rooms | Beer before Liquor: Alcohol and Its Pasts"
2702,"Natural Forces:  Winslow Homer and Frederic Remington"
2703,"Married to American Art: Edith Gregor Halpert and the Downtown Gallery"
2706,"Sieng Lee: Siv Yis and His Wooden Horses"
2707,"Millet and Modern Art: From Van Gogh to Dali"
2708,"El Greco: Ambition and Defiance"
2709,"Charlie Chaplin: Cinema and the Avant-garde"
2710,"Yokai: Ghosts and Demons of Japan"
2711,"The Eternal Feast: Banqueting in 10th-14th century Chinese Art"
2712,"Peripheral Visions"
2713,"Brancusi: Sublimation of Forms"
2714,"Cubism and Abstract Art"
2715,"Uncanny Blossoming"
2716,"Queer Forms"
2717,"Edward Steichen: In Exaltation of Flowers"
2718,"B.J.O. Nordfeldt: An American Internationalist"
2719,"Americas Rotation 2019-2020"
2720,"Un voyage en Italie: Louis Gauffier"
2721,"Beauford Delaney: Through the Unusual Door"
2726,"The Beginning of Everything: An Exhibition of Drawings"
2727,"With Pleasure: Pattern and Decoration in American Art 1972-1985"
2728,"Art and Race Matters: The Career of Robert Colescott"
2729,"The Art of High Style: Minnesota Couture 1880-1914"
2730,"Conservation proposal and treatment, Gion Nankai hanging scroll, 2016.11"
2732,"Juxtaposition Arts: Contemporary Face Jugs"
2733,"'Seeing Nature' Across the Twin Cities"
2736,"Romance and Heroism: Theatrical Robes from Late Imperial China"
2737,"Nature in Monochrome: Birds and Flowers in Japanese Ink Painting"
2739,"A Weakness for French Prints: The Harry Drake Collection"
2740,"Yoshitoshi: Master Draftsman Transformed"
2741,"Africa Rotation 2019-2020"
2742,"Minnesota Governor's Residence 2019-2023"
2744,"Artists Respond: American Art and the Vietnam War, 1965-1975"
2745,"When Home Won’t Let You Stay: Art and Migration"
2746,"In Between/ Underneath (Entre/ Por Debajo)"
2747,"Strong Women, Full of Love: The Photography of Meadow Muska"
2748,"Graciela Iturbide's Mexico"
2749,"Color Woodcuts in the Arts and Crafts Era"
2750,"Hózhǫ́, Manifesting Beauty: Navajo Textiles from the Cahn Collection"
2751,"Inventing Acadia Landscape Painting in Louisiana"
2752,"Lost Luxuries: Ancient Chinese Gold"
2753,"Splendor of Edo: Rites of the Samurai, Festival of the Merchants"
2754,"Scandinavian Design and the United States, 1890-1980"
2755,"Surrealism and Magic. From Max Ernst to Leonora Carrington"
2757,"America's Impressionism: Echoes of a Revolution"
2758,"Artists Reflect: Contemporary Views on the American War"
2759,"Nguyen Trinh Thi: Fifth Cinema"
2760,"Foot in the Door 5: The Virtual Exhibition"
2761,"Rethinking Histories: Works from Mia’s Collection"
2762,"Alyssa Baguss: You Were Never Here"
2763,"The Sabbath Now"
2764,"An Art as Lyrical as Poetry: Recently Acquired Chinese Paintings"
2765,"Jonathan Herrera Soto: In Between / Underneath (Entremedio / Por Debajo)"
2766,"Rachel Breen: The Labor We Wear"
2767,"Joe Horton: Vessel"
2768,"Abstract Prints by Hagiwara Hideo"
2769,"Woven Identities of Japan: Ainu and Okinawan Textiles"
2770,"Woven Identities of Japan: Kimono and Costumes"
2771,"Americans in Spain: Painting and Travel, 1820-1920"
2772,"In Plain Sight"
2773,"Just Kids"
2774,"Antiphonary restoration project"
2775,"Joe Horton: Vessel, G370"
2777,"Mondrian y De Stijl"
2778,"Storytelling: Julie Buffalohead"
2780,"Winterlights at the Purcell-Cutts House 2019"
2781,"You Were Never Here"
2782,"Seven Masters: 20th-Century Japanese Woodblock Prints, IA&A Tour A"
2784,"Georges Braque: The Dynamics of Seeing 1906-1914"
2786,"Sargent, Whistler, and Venetian Glass: American Artists and the Magic of Murano"
2787,"The Medici: Portraits and Politics, 1512-1570"
2788,"Whistler to Cassatt: American Painters and France"
2790,"The Paradox of Stillness: Art, Object, and Performance"
2791,"Crafting America"
2792,"Olga de Amaral: Alchemy"
2793,"Women Painters, 1730-1830. Birth of a Fight."
2794,"Jasper Johns Retrospective"
2795,"Master of the Two Left Feet: The Rediscovery of Morris Hirshfield"
2796,"Emma Amos: Color Odyssey"
2798,"The Enduring Soul"
2799,"Recent Acquisitions: Fiber Art at Mia"
2800,"Frosty Weather, Snowy Weather"
2801,"Living Rooms | Life At the Edge of Empire: North America, c. 1760 - 1812"
2802,"Harriet Bart: Artist Books + Works on Paper"
2803,"Cloth Paper Scissors: Helena Hernmarck Weaves the Everyday"
2804,"Vision 2020: Contemporary Photographic Portraits at Mia"
2805,"Sky Hopinka: Disfluencies"
2806,"Jess T. Dugan: Vision 2020"
2807,"The Labor We Wear"
2808,"Rembrandt in Conversation"
2809,"Ages of sarasa / 更紗の時代"
2810,"Worlds in Miniature: Chinese Snuff Bottles from the Minneapolis Institute of Art"
2811,"Captive Beauties: Depictions of Women in Late Imperial China"
2813,"Giambattista Tiepolo (1696-1770), Venice, Milan, Dresden, Madrid"
2814,"O'Keeffe and Moore: From Bones and Stones to the Studio"
2815,"Degas (1834-1917)"
2816,"Paul Cezanne"
2817,"Electrifying Design: A Century of Lighting"
2818,"Calder-Picasso"
2819,"20 Dances: Japanese Calligraphy Then and Now"
2821,"Paul Cezzane"
2822,"Qian Hui'an"
2823,"Dance in the Arts of South Asia, Southeast Asia, and the Himalayan Region"
2824,"Engineered for Domestic Bliss"
2825,"Aliza Nisenbaum"
2826,"A Collector's Odyssey: Books & Prints from the William P. Kosmas Collection"
2827,"Joint Ownership 2020-2022"
2828,"Ukiyo-e Exhibition"
2829,"Ningen kokuhō Arakawa Toyozō"
2830,"Todd Webb in Africa: Outside the Frame"
2831,"Jim Denomie: Challenging the Narrative"
2832,"Queer/Dialogue"
2833,"Stephanie Syjuco"
2834,"Extra Ordinary: Magic, Mystery, and Imagination in American Realism"
2835,"Georgia O'Keeffe. The Painter's Lens"
2836,"Bob Thompson: This House is Mine"
2837,"Japanese Woodcuts from the Collection of Helen Petrach"
2838,"Lust, Love, and Loss in Renaissance Europe"
2839,"Under the Influence: Early Works by Frank Gaard"
2840,"Brilliant Exiles: American Women in Paris, 1900-1939"
2841,"Train. Zug. Treno. Tren. At the intersection of painting, photography, and design"
2844,"not all realisms"
2845,"Dyani White Hawk"
2846,"Nicole Havekost: Chthonic"
